objectid_1,objectid,leg_radam,leg_atual,leg_carga,clas_domi,leg_uveg,nm_uveg,leg_uantr,nm_uantr,leg_contat,nm_contat,veg_pretet,nm_pretet,legenda,shape_leng,shape_area
16836,0,Fae1,SNc/Fae,SNc/Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente  em Contato Savana/Floresta Estacional,0.07303,0.0001
16837,0,Fae1,SNc/Fae,SNc/Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente  em Contato Savana/Floresta Estacional,0.04675,9E-05
16838,0,Fae1,SNc/Fae,SNc/Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente  em Contato Savana/Floresta Estacional,0.14505,0.00031
16839,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,6.44676,0.01526
16840,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,1.66264,0.03374
16841,0,Fae1,SNc/Fae,SNc/Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente  em Contato Savana/Floresta Estacional,0.53558,0.00176
16842,0,Fae1,SNc/Fae,SNc/Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente  em Contato Savana/Floresta Estacional,0.37675,0.00177
16843,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.26193,0.00055
16844,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,2.10453,0.05875
16845,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.1654,0.00136
16846,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,1.06424,0.02599
16847,0,Fae,Fae,Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,,,,,Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente,0.9416,0.00561
16848,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,3.42892,0.04475
16849,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02782,5E-05
16850,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.01243,1E-05
16851,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.09642,0.00024
16852,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.10765,0.00033
16853,0,Fae,Fae,Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,,,,,Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente,0.3738,0.00192
16854,0,Fae1,SNc/Fae,SNc/Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente  em Contato Savana/Floresta Estacional,4.35837,0.03215
16855,6865,Sps2,STc/Sps,STc/Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,ST,Contato Savana/Savana-Estpica,,,STc/Sps - Savana Parque sem floresta-de-galeria  em Contato Savana/Savana-Estpica,0.36959,0.00325
16856,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.06318,7E-05
16857,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.0108,0
16858,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.12187,0.00058
16859,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.20349,0.00115
16860,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.16529,0.00017
16861,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.4358,0.00386
16862,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.17535,0.00086
16863,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,1.05293,0.01027
16864,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.62957,0.01131
16865,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.1165,0.00097
16866,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.30349,0.00233
16867,0,Cbe,Cbe,Cbe,Cbe,Cbe,Floresta Estacional Decidual das Terras Baixas com dossel emergente,,,,,,,Cbe - Floresta Estacional Decidual das Terras Baixas com dossel emergente,0.18264,0.00104
16868,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.04989,0.00011
16869,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.35929,0.00229
16870,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,1.58387,0.01669
16871,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.8988,0.00972
16872,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,1.28357,0.0151
16873,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,1.83716,0.03006
16874,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.55857,0.00666
16875,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.48979,0.00664
16876,6865,Sps2,STc/Sps,STc/Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,ST,Contato Savana/Savana-Estpica,,,STc/Sps - Savana Parque sem floresta-de-galeria  em Contato Savana/Savana-Estpica,3.22776,0.08762
16877,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,1.76494,0.03536
16878,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,2.57551,0.04572
16879,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.6598,0.00658
16880,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.51875,0.00388
16881,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.14301,0.0008
16882,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.35337,0.00499
16883,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.32655,0.00298
16884,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,2.11342,0.03269
16885,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.04689,9E-05
16886,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,2.01792,0.0542
16887,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,1.44885,0.01741
16888,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,6.98671,0.21589
16889,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.14213,0.0011
16890,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.07144,0.0001
16891,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.03778,4E-05
16892,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.7837,0.01037
16893,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,6.43275,0.10835
16894,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.12582,0.00029
16895,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.19494,0.00174
16896,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.53291,0.00528
16897,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.02884,4E-05
16898,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.07872,0.00018
16899,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,92,0.00035
16900,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.07498,0.00025
16901,1117,Ap,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.2707,0.0025
16902,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.18056,0.00129
16903,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.11609,0.00062
16905,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.28972,0.00339
16906,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.14157,0.00091
16910,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.31546,0.00334
16912,6644,Sgs1,SNc/Sgs,SNc/Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria  em Contato Savana/Floresta Estacional,1.38549,0.02992
16913,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.09244,0.00023
16915,0,Cbe,Cbe,Cbe,Cbe,Cbe,Floresta Estacional Decidual das Terras Baixas com dossel emergente,,,,,,,Cbe - Floresta Estacional Decidual das Terras Baixas com dossel emergente,0.6597,0.00909
16916,7734,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,2.06246,0.06644
16921,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.08405,0.00045
16922,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.21264,0.00219
16923,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,5.76563,0.05603
16924,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.44328,0.00385
16925,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.12762,0.00107
16927,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.0351,7E-05
16931,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,1.70675,0.01973
16934,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.03709,9E-05
16935,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.13828,0.00032
16936,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.50177,0.00348
16937,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,0.15689,0.0016
16942,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.04087,0.0001
16944,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.88639,0.01341
16949,7734,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,1.21879,0.01783
16951,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.61388,0.00553
16952,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.08774,0.00047
16955,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,1.18298,0.02391
16957,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,1.75996,0.00585
16960,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.07313,0.00022
16961,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.4954,0.00458
16965,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.77861,0.00468
16966,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.53327,0.00548
16970,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.13539,0.00101
16971,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.71996,0.00431
16973,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.68083,0.00443
16974,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,4.60721,66
16976,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.04617,8E-05
16980,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.01768,0
16982,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,2.33368,0.02558
16984,7734,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,0.15109,0.00124
16986,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.49205,0.00382
16987,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.01403,0
16988,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.09222,0.0001
16989,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.99667,0.03621
16992,6331,Sas1,SNc/Sas,SNc/Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sas - Savana Arborizada sem floresta-de-galeria  em Contato Savana/Floresta Estacional,2.95608,0.02284
16994,7734,Saf,Saf,Saf,Saf,Saf,Savana Arborizada com floresta-de-galeria,,,,,,,Saf - Savana Arborizada com floresta-de-galeria,0.64543,0.00933
16996,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.19908,0.0016
17000,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.55642,0.0055
17001,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,1.02119,0.01138
17002,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.00794,0
17003,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,8.59817,0.13715
17006,0,,Cbe,Cbe,Cbe,Cbe,Floresta Estacional Decidual das Terras Baixas com dossel emergente,,,,,,,Cbe - Floresta Estacional Decidual das Terras Baixas com dossel emergente,0.02622,2E-05
17008,0,,Cbe,Cbe,Cbe,Cbe,Floresta Estacional Decidual das Terras Baixas com dossel emergente,,,,,,,Cbe - Floresta Estacional Decidual das Terras Baixas com dossel emergente,0.00152,0
17010,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.04717,7E-05
17011,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.00219,0
17012,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.00399,0
17013,0,,Cbe,Cbe,Cbe,Cbe,Floresta Estacional Decidual das Terras Baixas com dossel emergente,,,,,,,Cbe - Floresta Estacional Decidual das Terras Baixas com dossel emergente,0.00517,0
17016,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.0543,4E-05
17018,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.30242,0.00391
17023,0,Cse,Cse,Cse,Cse,Cse,Floresta Estacional Decidual Submontana com dossel emergente,,,,,,,Cse - Floresta Estacional Decidual Submontana com dossel emergente,0.19852,0.00178
17024,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.19413,0.00026
17025,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.11027,0.00051
17027,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.01732,1E-05
17028,0,,Cbe,Cbe,Cbe,Cbe,Floresta Estacional Decidual das Terras Baixas com dossel emergente,,,,,,,Cbe - Floresta Estacional Decidual das Terras Baixas com dossel emergente,0.0035,0
17030,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.03439,3E-05
17032,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,15.88754,0.4159
17034,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,1.63488,0.02032
17037,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.13127,0.00035
17038,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.73516,0.00211
17039,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.23159,0.00174
17040,0,Cbe,Cbe,Cbe,Cbe,Cbe,Floresta Estacional Decidual das Terras Baixas com dossel emergente,,,,,,,Cbe - Floresta Estacional Decidual das Terras Baixas com dossel emergente,0.95238,0.00762
17048,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,3.10027,0.07333
17049,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.15508,0.00058
17057,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.72608,0.00519
17059,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.59698,0.00127
17063,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.21965,0.00137
17064,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.52776,0.00262
17065,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,1487,0.01599
17072,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.93427,0.00694
17082,625,Acc,Acc.S,Acc.S,Acc,,,Acc,Culturas Cclicas,,,S,Savana,Acc.S -  Culturas Cclicas em  Savana,7.57034,0.22051
17089,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,2.32012,0.01978
17091,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.49445,0.00677
17108,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,2.24404,0.03048
17115,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,20.65491,0.54803
17121,6644,Sgs1,SNc/Sgs,SNc/Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria  em Contato Savana/Floresta Estacional,8.70977,0.07257
17126,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.35598,0.00259
17142,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.47877,0.00533
17152,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,14.83101,0.29496
17171,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.42541,0.00546
17184,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,0.21832,0.00131
17197,0,Fae1,SNc/Fae,SNc/Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente  em Contato Savana/Floresta Estacional,5.6419,0.10374
17201,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,0.52453,0.00589
17211,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,3.89917,0.0346
17254,7741,Sas,Sas,Sas,Sas,Sas,Savana Arborizada sem floresta-de-galeria,,,,,,,Sas - Savana Arborizada sem floresta-de-galeria,1.93147,0.06545
17268,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,2745,0.05518
17286,0,Fbe1,SNc/Fbe,SNc/Fbe,Fbe,Fbe,Floresta Estacional Semidecidual das Terras Baixas com dossel emergente,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fbe - Floresta Estacional Semidecidual das Terras Baixas com dossel emergente  em Contato Savana/Floresta Estacional,1.00128,0.00894
17295,7738,Sgs,Sgs,Sgs,Sgs,Sgs,Savana Gramneo-Lenhosa sem floresta-de-galeria,,,,,,,Sgs - Savana Gramneo-Lenhosa sem floresta-de-galeria,3.16803,0.07487
17309,0,Fbe,Fbe,Fbe,Fbe,Fbe,Floresta Estacional Semidecidual das Terras Baixas com dossel emergente,,,,,,,Fbe - Floresta Estacional Semidecidual das Terras Baixas com dossel emergente,1.75146,0.04235
17450,0,Fae1,SNc/Fae,SNc/Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente  em Contato Savana/Floresta Estacional,17.44162,0.18835
